chap_num,verse_num,token_num,token_str,term_str,chunk_100_id,chunk_80_id,chunk_60_id
3,37,30,he,he,9,7,6
3,37,31,found,found,9,7,6
3,37,32,her,her,9,7,6
3,37,33,with,with,9,7,6
3,37,34,provision.,provision,9,7,6
3,37,35,He,he,9,7,6
3,37,36,"said,",said,9,7,6
3,37,37,“O,o,9,7,6
3,37,38,"Mary,",mary,9,7,6
3,37,39,where,where,9,7,6
3,37,40,did,did,9,7,6
3,37,41,you,you,9,7,6
3,37,42,get,get,9,7,6
3,37,43,this,this,9,7,6
3,37,44,from?”,from,9,7,6
3,37,45,She,she,9,7,6
3,37,46,"said,",said,9,7,6
3,37,47,“It,it,9,7,6
3,37,48,is,is,9,7,6
3,37,49,from,from,9,7,6
3,37,50,God;,god,9,7,6
3,37,51,God,god,9,7,6
3,37,52,provides,provides,9,7,6
3,37,53,to,to,9,7,6
3,37,54,whom,whom,9,7,6
3,37,55,He,he,9,7,6
3,37,56,wills,wills,9,7,6
3,37,57,without,without,9,7,6
3,37,58,reckoning.”,reckoning,9,7,6
3,38,0,Thereupon,thereupon,9,7,6
3,38,1,Zechariah,zechariah,9,7,6
3,38,2,prayed,prayed,9,7,6
3,38,3,to,to,9,7,6
3,38,4,his,his,9,7,6
3,38,5,Lord;,lord,9,7,6
3,38,6,he,he,9,7,6
3,38,7,"said,",said,9,7,6
3,38,8,“My,my,9,7,6
3,38,9,"Lord,",lord,9,7,6
3,38,10,bestow,bestow,9,7,6
3,38,11,on,on,9,7,6
3,38,12,me,me,9,7,6
3,38,13,good,good,9,7,6
3,38,14,offspring,offspring,9,7,6
3,38,15,from,from,9,7,6
3,38,16,Your,your,9,7,6
3,38,17,presence;,presence,9,7,6
3,38,18,You,you,9,7,6
3,38,19,are,are,9,7,6
3,38,20,the,the,9,7,6
3,38,21,Hearer,hearer,9,7,6
3,38,22,of,of,9,7,6
3,38,23,Prayers.”,prayers,9,7,6
3,39,0,Then,then,9,7,6
3,39,1,the,the,9,7,6
3,39,2,angels,angels,9,7,6
3,39,3,called,called,9,7,6
3,39,4,out,out,9,7,6
3,39,5,to,to,9,7,6
3,39,6,"him,",him,9,7,6
3,39,7,as,as,9,7,6
3,39,8,he,he,9,7,6
3,39,9,stood,stood,9,7,6
3,39,10,praying,praying,9,7,6
3,39,11,in,in,9,7,6
3,39,12,the,the,9,7,6
3,39,13,sanctuary:,sanctuary,9,7,6
3,39,14,“God,god,9,7,6
3,39,15,gives,gives,9,7,6
3,39,16,you,you,9,7,6
3,39,17,good,good,9,7,6
3,39,18,news,news,9,7,6
3,39,19,of,of,9,7,6
3,39,20,John;,john,9,7,6
3,39,21,confirming,confirming,9,7,6
3,39,22,a,a,9,7,6
3,39,23,Word,word,9,7,6
3,39,24,from,from,9,7,6
3,39,25,"God,",god,9,7,6
3,39,26,and,and,9,7,6
3,39,27,"honorable,",honorable,9,7,6
3,39,28,and,and,9,7,6
3,39,29,"moral,",moral,9,7,6
3,39,30,and,and,9,7,6
3,39,31,a,a,9,7,6
3,39,32,prophet;,prophet,9,7,6
3,39,33,one,one,9,7,6
3,39,34,of,of,9,7,6
3,39,35,the,the,9,7,6
3,39,36,upright.”,upright,9,7,6
3,40,0,He,he,9,7,6
3,40,1,"said,",said,9,7,6
3,40,2,“My,my,9,7,6
3,40,3,"Lord,",lord,9,7,6
3,40,4,how,how,9,7,6
3,40,5,will,will,9,7,6
3,40,6,I,i,9,7,6
3,40,7,have,have,9,7,6
3,40,8,a,a,9,7,6
3,40,9,"son,",son,9,7,6
3,40,10,when,when,9,7,6
3,40,11,old,old,9,7,6
3,40,12,age,age,9,7,6
3,40,13,has,has,9,7,6
3,40,14,overtaken,overtaken,9,7,6
3,40,15,"me,",me,9,7,6
3,40,16,and,and,9,7,6
3,40,17,my,my,9,7,6
3,40,18,wife,wife,9,7,6
3,40,19,is,is,9,7,6
3,40,20,barren?”,barren,9,7,6
3,40,21,He,he,9,7,6
3,40,22,"said,",said,9,7,6
3,40,23,“Even,even,9,7,6
3,40,24,"so,",so,9,7,6
3,40,25,God,god,9,7,6
3,40,26,does,does,9,7,6
3,40,27,whatever,whatever,9,7,6
3,40,28,He,he,9,7,6
3,40,29,wills.”,wills,9,7,6
3,41,0,He,he,9,7,6
3,41,1,"said,",said,9,7,6
3,41,2,“My,my,9,7,6
3,41,3,"Lord,",lord,9,7,6
3,41,4,give,give,9,7,6
3,41,5,me,me,9,7,6
3,41,6,a,a,9,7,6
3,41,7,sign.”,sign,9,7,6
3,41,8,He,he,9,7,6
3,41,9,"said,",said,9,7,6
3,41,10,“Your,your,9,7,6
3,41,11,sign,sign,9,7,6
3,41,12,is,is,9,7,6
3,41,13,that,that,9,7,6
3,41,14,you,you,9,7,6
3,41,15,shall,shall,9,7,6
3,41,16,not,not,9,7,6
3,41,17,speak,speak,9,7,6
3,41,18,to,to,9,7,6
3,41,19,the,the,9,7,6
3,41,20,people,people,9,7,6
3,41,21,for,for,9,7,6
3,41,22,three,three,9,7,6
3,41,23,"days,",days,9,7,6
3,41,24,except,except,9,7,6
3,41,25,by,by,9,7,6
3,41,26,gestures.,gestures,9,7,6
3,41,27,And,and,9,7,6
3,41,28,remember,remember,9,7,6
3,41,29,your,your,9,7,6
3,41,30,Lord,lord,9,7,6
3,41,31,"much,",much,9,7,6
3,41,32,and,and,9,7,6
3,41,33,praise,praise,9,7,6
3,41,34,in,in,9,7,6
3,41,35,the,the,9,7,6
3,41,36,evening,evening,9,7,6
3,41,37,and,and,9,7,6
3,41,38,the,the,9,7,6
3,41,39,morning.”,morning,9,7,6
3,42,0,The,the,9,7,6
3,42,1,angels,angels,9,7,6
3,42,2,"said,",said,9,7,6
3,42,3,“O,o,9,7,6
3,42,4,"Mary,",mary,9,7,6
3,42,5,God,god,9,7,6
3,42,6,has,has,9,7,6
3,42,7,chosen,chosen,9,7,6
3,42,8,"you,",you,9,7,6
3,42,9,and,and,9,7,6
3,42,10,has,has,9,7,6
3,42,11,purified,purified,9,7,6
3,42,12,you.,you,9,7,6
3,42,13,He,he,9,7,6
3,42,14,has,has,9,7,6
3,42,15,chosen,chosen,9,7,6
3,42,16,you,you,9,7,6
3,42,17,over,over,9,7,6
3,42,18,all,all,9,7,6
3,42,19,the,the,9,7,6
3,42,20,women,women,9,7,6
3,42,21,of,of,9,7,6
3,42,22,the,the,9,7,6
3,42,23,world.,world,9,7,6
3,43,0,“O,o,9,7,6
3,43,1,"Mary,",mary,9,7,6
3,43,2,be,be,9,7,6
3,43,3,devoted,devoted,9,7,6
3,43,4,to,to,9,7,6
3,43,5,your,your,9,7,6
3,43,6,"Lord,",lord,9,7,6
3,43,7,and,and,9,7,6
3,43,8,bow,bow,9,7,6
3,43,9,"down,",down,9,7,6
3,43,10,and,and,9,7,6
3,43,11,kneel,kneel,9,7,6
3,43,12,with,with,9,7,6
3,43,13,those,those,9,7,6
3,43,14,who,who,9,7,6
3,43,15,kneel.”,kneel,9,7,6
3,44,0,These,these,9,7,6
3,44,1,are,are,9,7,6
3,44,2,accounts,accounts,9,7,6
3,44,3,from,from,9,7,6
3,44,4,the,the,9,7,6
3,44,5,"Unseen,",unseen,9,7,6
3,44,6,which,which,9,7,6
3,44,7,We,we,9,7,6
3,44,8,reveal,reveal,9,7,6
3,44,9,to,to,9,7,6
3,44,10,you.,you,9,7,6
3,44,11,You,you,9,7,6
3,44,12,were,were,9,7,6
3,44,13,not,not,9,7,6
3,44,14,with,with,9,7,6
3,44,15,them,them,9,7,6
3,44,16,when,when,9,7,6
3,44,17,they,they,9,7,6
3,44,18,cast,cast,9,7,6
3,44,19,their,their,9,7,6
3,44,20,lots,lots,9,7,6
3,44,21,as,as,9,7,6
3,44,22,to,to,9,7,6
3,44,23,which,which,9,7,6
3,44,24,of,of,9,7,6
3,44,25,them,them,9,7,6
3,44,26,would,would,9,7,6
3,44,27,take,take,9,7,6
3,44,28,charge,charge,9,7,6
3,44,29,of,of,9,7,6
3,44,30,Mary;,mary,9,7,6
3,44,31,nor,nor,9,7,6
3,44,32,were,were,9,7,6
3,44,33,you,you,9,7,6
3,44,34,with,with,9,7,6
3,44,35,them,them,9,7,6
3,44,36,as,as,9,8,6
3,44,37,they,they,9,8,6
3,44,38,quarreled.,quarreled,9,8,6
3,45,0,The,the,9,8,6
3,45,1,Angels,angels,9,8,6
3,45,2,"said,",said,9,8,6
3,45,3,“O,o,9,8,6
3,45,4,"Mary,",mary,9,8,6
3,45,5,God,god,9,8,6
3,45,6,gives,gives,9,8,6
3,45,7,you,you,9,8,6
3,45,8,good,good,9,8,6
3,45,9,news,news,9,8,6
3,45,10,of,of,9,8,6
3,45,11,a,a,9,8,6
3,45,12,Word,word,9,8,6
3,45,13,from,from,9,8,6
3,45,14,Him.,him,9,8,6
3,45,15,His,his,9,8,6
3,45,16,name,name,9,8,6
3,45,17,is,is,9,8,6
3,45,18,the,the,9,8,6
3,45,19,"Messiah,",messiah,9,8,6
3,45,20,"Jesus,",jesus,9,8,6
3,45,21,son,son,9,8,6
3,45,22,of,of,9,8,6
3,45,23,"Mary,",mary,9,8,6
3,45,24,well-esteemed,wellesteemed,9,8,6
3,45,25,in,in,9,8,6
3,45,26,this,this,9,8,6
3,45,27,world,world,9,8,6
3,45,28,and,and,9,8,6
3,45,29,the,the,9,8,6
3,45,30,"next,",next,9,8,6
3,45,31,and,and,9,8,6
3,45,32,one,one,9,8,6
3,45,33,of,of,9,8,6
3,45,34,the,the,9,8,6
3,45,35,nearest.,nearest,9,8,6
3,46,0,He,he,9,8,6
3,46,1,will,will,9,8,6
3,46,2,speak,speak,9,8,6
3,46,3,to,to,9,8,6
3,46,4,the,the,9,8,6
3,46,5,people,people,9,8,6
3,46,6,from,from,9,8,6
3,46,7,the,the,9,8,6
3,46,8,"crib,",crib,9,8,6
3,46,9,and,and,9,8,6
3,46,10,in,in,9,8,6
3,46,11,"adulthood,",adulthood,9,8,6
3,46,12,and,and,9,8,6
3,46,13,will,will,9,8,6
3,46,14,be,be,9,8,6
3,46,15,one,one,9,8,6
3,46,16,of,of,9,8,6
3,46,17,the,the,9,8,6
3,46,18,righteous.”,righteous,9,8,6
3,47,0,She,she,9,8,6
3,47,1,"said,",said,9,8,6
3,47,2,“My,my,9,8,6
3,47,3,"Lord,",lord,9,8,6
3,47,4,how,how,9,8,6
3,47,5,can,can,9,8,6
3,47,6,I,i,9,8,6
3,47,7,have,have,9,8,6
3,47,8,a,a,9,8,6
3,47,9,"child,",child,9,8,6
3,47,10,when,when,9,8,6
3,47,11,no,no,9,8,6
3,47,12,man,man,9,8,6
3,47,13,has,has,9,8,6
3,47,14,touched,touched,9,8,6
3,47,15,me?”,me,9,8,6
3,47,16,He,he,9,8,6
3,47,17,"said,",said,9,8,6
3,47,18,“It,it,9,8,6
3,47,19,will,will,9,8,6
3,47,20,be,be,9,8,6
3,47,21,so.,so,9,8,6
3,47,22,God,god,9,8,6
3,47,23,creates,creates,9,8,6
3,47,24,whatever,whatever,9,8,6
3,47,25,He,he,9,8,6
3,47,26,wills.,wills,9,8,6
3,47,27,To,to,9,8,6
3,47,28,have,have,9,8,6
3,47,29,anything,anything,9,8,6
3,47,30,"done,",done,9,8,6
3,47,31,He,he,9,8,6
3,47,32,only,only,9,8,6
3,47,33,says,says,9,8,6
3,47,34,to,to,9,8,6
3,47,35,"it,",it,9,8,6
3,47,36,"‘Be,’",be,9,8,6
3,47,37,and,and,9,8,6
3,47,38,it,it,9,8,6
3,47,39,is.”,is,9,8,6
3,48,0,And,and,9,8,6
3,48,1,He,he,9,8,6
3,48,2,will,will,9,8,6
3,48,3,teach,teach,9,8,6
3,48,4,him,him,9,8,6
3,48,5,the,the,9,8,6
3,48,6,Scripture,scripture,9,8,6
3,48,7,and,and,9,8,6
3,48,8,"wisdom,",wisdom,9,8,6
3,48,9,and,and,9,8,6
3,48,10,the,the,9,8,6
3,48,11,Torah,torah,9,8,6
3,48,12,and,and,9,8,6
3,48,13,the,the,9,8,6
3,48,14,Gospel.,gospel,9,8,6
3,49,0,A,a,9,8,6
3,49,1,messenger,messenger,9,8,6
3,49,2,to,to,9,8,6
3,49,3,the,the,9,8,6
3,49,4,Children,children,9,8,6
3,49,5,of,of,9,8,6
3,49,6,Israel:,israel,9,8,6
3,49,7,“I,i,9,8,6
3,49,8,have,have,9,8,6
3,49,9,come,come,9,8,6
3,49,10,to,to,9,8,6
3,49,11,you,you,9,8,6
3,49,12,with,with,9,8,6
3,49,13,a,a,9,8,6
3,49,14,sign,sign,9,8,6
3,49,15,from,from,9,8,6
3,49,16,your,your,9,8,6
3,49,17,Lord.,lord,9,8,6
3,49,18,I,i,9,8,6
3,49,19,make,make,9,8,6
3,49,20,for,for,9,8,6
3,49,21,you,you,9,8,6
3,49,22,out,out,9,8,6
3,49,23,of,of,9,8,6
3,49,24,clay,clay,9,8,6
3,49,25,the,the,9,8,6
3,49,26,figure,figure,9,8,6
3,49,27,of,of,9,8,6
3,49,28,a,a,9,8,6
3,49,29,bird;,bird,9,8,6
3,49,30,then,then,9,8,6
3,49,31,I,i,9,8,6
3,49,32,breathe,breathe,9,8,6
3,49,33,into,into,9,8,6
3,49,34,"it,",it,9,8,6
3,49,35,and,and,9,8,6
3,49,36,it,it,9,8,6
3,49,37,becomes,becomes,9,8,6
3,49,38,a,a,9,8,6
3,49,39,bird,bird,9,8,6
3,49,40,by,by,9,8,6
3,49,41,God’s,gods,9,8,6
3,49,42,leave.,leave,9,8,6
3,49,43,And,and,9,8,6
3,49,44,I,i,9,8,6
3,49,45,heal,heal,9,8,6
3,49,46,the,the,9,8,6
3,49,47,blind,blind,9,8,6
3,49,48,and,and,9,8,6
3,49,49,the,the,9,8,6
3,49,50,"leprous,",leprous,9,8,6
3,49,51,and,and,9,8,6
3,49,52,I,i,9,8,6
3,49,53,revive,revive,9,8,6
3,49,54,the,the,9,8,6
3,49,55,"dead,",dead,9,8,6
3,49,56,by,by,9,8,6
3,49,57,God’s,gods,9,8,6
3,49,58,leave.,leave,9,8,6
3,49,59,And,and,9,8,6
3,49,60,I,i,9,8,6
3,49,61,inform,inform,9,8,6
3,49,62,you,you,9,8,6
3,49,63,concerning,concerning,9,8,6
3,49,64,what,what,9,8,6
3,49,65,you,you,9,8,6
3,49,66,"eat,",eat,9,8,6
3,49,67,and,and,9,8,6
3,49,68,what,what,9,8,6
3,49,69,you,you,9,8,6
3,49,70,store,store,9,8,6
3,49,71,in,in,9,8,6
3,49,72,your,your,9,8,6
3,49,73,homes.,homes,9,8,6
3,49,74,In,in,9,8,6
3,49,75,that,that,9,8,6
3,49,76,is,is,9,8,6
3,49,77,a,a,9,8,6
3,49,78,sign,sign,9,8,6
3,49,79,for,for,9,8,6
3,49,80,"you,",you,9,8,6
3,49,81,if,if,9,8,6
3,49,82,you,you,9,8,6
3,49,83,are,are,9,8,6
3,49,84,believers.”,believers,9,8,6
3,50,0,“And,and,9,8,6
3,50,1,verifying,verifying,9,8,6
3,50,2,what,what,9,8,6
3,50,3,lies,lies,9,8,6
3,50,4,before,before,9,8,6
3,50,5,me,me,9,8,6
3,50,6,of,of,9,8,6
3,50,7,the,the,9,8,6
3,50,8,"Torah,",torah,9,8,6
3,50,9,and,and,9,8,6
3,50,10,to,to,9,8,6
3,50,11,make,make,9,8,6
3,50,12,lawful,lawful,9,8,6
3,50,13,for,for,9,8,6
3,50,14,you,you,9,8,6
3,50,15,some,some,9,8,6
3,50,16,of,of,9,8,6
3,50,17,what,what,9,8,6
3,50,18,was,was,9,8,6
3,50,19,forbidden,forbidden,9,8,6
3,50,20,to,to,9,8,6
3,50,21,you.,you,9,8,6
3,50,22,I,i,9,8,6
3,50,23,have,have,9,8,6
3,50,24,come,come,9,8,6
3,50,25,to,to,9,8,6
3,50,26,you,you,9,8,6
3,50,27,with,with,9,8,6
3,50,28,a,a,9,8,6
3,50,29,sign,sign,9,8,6
3,50,30,from,from,9,8,6
3,50,31,your,your,9,8,6
3,50,32,Lord;,lord,9,8,6
3,50,33,so,so,9,8,6
3,50,34,fear,fear,9,8,6
3,50,35,"God,",god,9,8,6
3,50,36,and,and,9,8,6
3,50,37,obey,obey,9,8,6
3,50,38,me.”,me,9,8,6
3,51,0,“God,god,9,8,6
3,51,1,is,is,9,8,6
3,51,2,my,my,9,8,6
3,51,3,Lord,lord,9,8,6
3,51,4,and,and,9,8,6
3,51,5,your,your,9,8,6
3,51,6,"Lord,",lord,9,8,6
3,51,7,so,so,9,8,6
3,51,8,worship,worship,9,8,6
3,51,9,Him.,him,9,8,6
3,51,10,That,that,9,8,6
3,51,11,is,is,9,8,6
3,51,12,a,a,9,8,6
3,51,13,straight,straight,9,8,6
3,51,14,path.”,path,9,8,6
3,52,0,When,when,9,8,6
3,52,1,Jesus,jesus,9,8,6
3,52,2,sensed,sensed,9,8,6
3,52,3,disbelief,disbelief,9,8,6
3,52,4,on,on,9,8,6
3,52,5,their,their,9,8,6
3,52,6,"part,",part,9,8,6
3,52,7,he,he,9,8,6
3,52,8,"said,",said,9,8,6
3,52,9,“Who,who,9,8,6
3,52,10,are,are,9,8,6
3,52,11,my,my,9,8,6
3,52,12,allies,allies,9,8,6
3,52,13,towards,towards,9,8,6
3,52,14,God?”,god,9,8,6
3,52,15,The,the,9,8,6
3,52,16,disciples,disciples,9,8,6
3,52,17,"said,",said,9,8,6
3,52,18,“We,we,9,8,6
3,52,19,are,are,9,8,6
3,52,20,God’s,gods,9,8,6
3,52,21,allies;,allies,9,8,6
3,52,22,we,we,9,8,6
3,52,23,have,have,9,8,6
3,52,24,believed,believed,9,8,6
3,52,25,in,in,9,8,6
3,52,26,"God,",god,9,8,6
3,52,27,and,and,9,8,6
3,52,28,bear,bear,9,8,6
3,52,29,witness,witness,9,8,6
3,52,30,that,that,9,8,6
3,52,31,we,we,9,8,6
3,52,32,submit.”,submit,9,8,6
3,53,0,“Our,our,9,8,6
3,53,1,"Lord,",lord,9,8,6
3,53,2,we,we,9,8,6
3,53,3,have,have,9,8,6
3,53,4,believed,believed,9,8,6
3,53,5,in,in,9,8,6
3,53,6,what,what,9,8,6
3,53,7,You,you,9,8,6
3,53,8,have,have,9,8,6
3,53,9,"revealed,",revealed,9,8,6
3,53,10,and,and,9,8,6
3,53,11,we,we,9,8,6
3,53,12,have,have,9,8,6
3,53,13,followed,followed,9,8,6
3,53,14,the,the,9,8,6
3,53,15,"Messenger,",messenger,9,8,6
3,53,16,so,so,9,8,6
3,53,17,count,count,9,8,6
3,53,18,us,us,9,8,6
3,53,19,among,among,9,8,6
3,53,20,the,the,9,8,6
3,53,21,witnesses.”,witnesses,9,8,6
3,54,0,They,they,9,8,6
3,54,1,"planned,",planned,9,8,6
3,54,2,and,and,9,8,6
3,54,3,God,god,9,8,6
3,54,4,planned;,planned,9,8,6
3,54,5,but,but,9,8,6
3,54,6,God,god,9,8,6
3,54,7,is,is,9,8,6
3,54,8,the,the,9,8,6
3,54,9,Best,best,9,8,6
3,54,10,of,of,9,8,6
3,54,11,planners.,planners,9,8,6
3,55,0,God,god,9,8,6
3,55,1,"said,",said,9,8,6
3,55,2,“O,o,9,8,6
3,55,3,"Jesus,",jesus,9,8,6
3,55,4,I,i,9,8,6
3,55,5,am,am,9,8,6
3,55,6,terminating,terminating,9,8,6
3,55,7,your,your,9,8,6
3,55,8,"life,",life,9,8,6
3,55,9,and,and,9,8,6
3,55,10,raising,raising,9,8,6
3,55,11,you,you,9,8,6
3,55,12,to,to,9,8,6
3,55,13,"Me,",me,9,8,6
3,55,14,and,and,9,8,6
3,55,15,clearing,clearing,9,8,6
3,55,16,you,you,9,8,6
3,55,17,of,of,9,8,6
3,55,18,those,those,9,8,6
3,55,19,who,who,9,8,6
3,55,20,disbelieve.,disbelieve,9,8,6
3,55,21,And,and,9,8,6
3,55,22,I,i,9,8,6
3,55,23,will,will,9,8,6
3,55,24,make,make,9,8,6
3,55,25,those,those,9,8,6
3,55,26,who,who,9,8,6
3,55,27,follow,follow,9,8,6
3,55,28,you,you,9,8,6
3,55,29,superior,superior,9,8,6
3,55,30,to,to,9,8,6
3,55,31,those,those,9,8,6
3,55,32,who,who,9,8,6
3,55,33,"disbelieve,",disbelieve,9,8,6
3,55,34,until,until,10,8,6
3,55,35,the,the,10,8,6
3,55,36,Day,day,10,8,6
3,55,37,of,of,10,8,6
3,55,38,Resurrection.,resurrection,10,8,6
3,55,39,Then,then,10,8,6
3,55,40,to,to,10,8,6
3,55,41,Me,me,10,8,6
3,55,42,is,is,10,8,6
3,55,43,your,your,10,8,6
3,55,44,return;,return,10,8,6
3,55,45,then,then,10,8,6
3,55,46,I,i,10,8,6
3,55,47,will,will,10,8,6
3,55,48,judge,judge,10,8,6
3,55,49,between,between,10,8,6
3,55,50,you,you,10,8,6
3,55,51,regarding,regarding,10,8,6
3,55,52,what,what,10,8,6
3,55,53,you,you,10,8,6
3,55,54,were,were,10,8,6
3,55,55,disputing.,disputing,10,8,6
3,56,0,As,as,10,8,6
3,56,1,for,for,10,8,6
3,56,2,those,those,10,8,6
3,56,3,who,who,10,8,6
3,56,4,"disbelieve,",disbelieve,10,8,6
3,56,5,I,i,10,8,6
3,56,6,will,will,10,8,6
3,56,7,punish,punish,10,8,6
3,56,8,them,them,10,8,6
3,56,9,with,with,10,8,6
3,56,10,a,a,10,8,6
3,56,11,severe,severe,10,8,6
3,56,12,"punishment,",punishment,10,8,6
3,56,13,in,in,10,8,6
3,56,14,this,this,10,8,6
3,56,15,world,world,10,8,6
3,56,16,and,and,10,8,6
3,56,17,the,the,10,8,6
3,56,18,"next,",next,10,8,6
3,56,19,and,and,10,8,6
3,56,20,they,they,10,8,6
3,56,21,will,will,10,8,6
3,56,22,have,have,10,8,6
3,56,23,no,no,10,8,6
3,56,24,helpers.,helpers,10,8,6
3,57,0,And,and,10,8,6
3,57,1,as,as,10,8,6
3,57,2,for,for,10,8,6
3,57,3,those,those,10,8,6
3,57,4,who,who,10,8,6
3,57,5,believe,believe,10,8,6
3,57,6,and,and,10,8,6
3,57,7,do,do,10,8,6
3,57,8,good,good,10,8,6
3,57,9,"works,",works,10,8,6
3,57,10,He,he,10,8,6
3,57,11,will,will,10,8,6
3,57,12,give,give,10,8,6
3,57,13,them,them,10,8,6
3,57,14,their,their,10,8,6
3,57,15,rewards,rewards,10,8,6
3,57,16,in,in,10,8,6
3,57,17,full.,full,10,8,6
3,57,18,God,god,10,8,6
3,57,19,does,does,10,8,6
3,57,20,not,not,10,8,6
3,57,21,love,love,10,8,6
3,57,22,the,the,10,8,6
3,57,23,unjust.”,unjust,10,8,6
3,58,0,This,this,10,8,6
3,58,1,is,is,10,8,6
3,58,2,what,what,10,8,6
3,58,3,We,we,10,8,6
3,58,4,recite,recite,10,8,6
3,58,5,to,to,10,8,6
3,58,6,you,you,10,8,6
3,58,7,of,of,10,8,6
3,58,8,the,the,10,8,6
3,58,9,Verses,verses,10,8,6
3,58,10,and,and,10,8,6
3,58,11,the,the,10,8,6
3,58,12,Wise,wise,10,8,6
3,58,13,Reminder.,reminder,10,8,6
3,59,0,The,the,10,8,6
3,59,1,likeness,likeness,10,8,6
3,59,2,of,of,10,8,6
3,59,3,Jesus,jesus,10,8,6
3,59,4,in,in,10,8,6
3,59,5,God’s,gods,10,8,6
3,59,6,sight,sight,10,8,6
3,59,7,is,is,10,8,6
3,59,8,that,that,10,8,6
3,59,9,of,of,10,8,6
3,59,10,Adam:,adam,10,8,6
3,59,11,He,he,10,8,6
3,59,12,created,created,10,8,6
3,59,13,him,him,10,8,6
3,59,14,from,from,10,8,6
3,59,15,"dust,",dust,10,8,6
3,59,16,then,then,10,8,6
3,59,17,said,said,10,8,6
3,59,18,to,to,10,8,6
3,59,19,"him,",him,10,8,6
3,59,20,"“Be,”",be,10,8,6
3,59,21,and,and,10,8,6
3,59,22,he,he,10,8,6
3,59,23,was.,was,10,8,6
3,60,0,The,the,10,8,6
3,60,1,truth,truth,10,8,6
3,60,2,is,is,10,8,6
3,60,3,from,from,10,8,6
3,60,4,your,your,10,8,6
3,60,5,"Lord,",lord,10,8,6
3,60,6,so,so,10,8,6
3,60,7,do,do,10,8,6
3,60,8,not,not,10,8,6
3,60,9,be,be,10,8,6
3,60,10,of,of,10,8,6
3,60,11,those,those,10,8,6
3,60,12,who,who,10,8,6
3,60,13,doubt.,doubt,10,8,6
3,61,0,And,and,10,8,6
3,61,1,if,if,10,8,6
3,61,2,anyone,anyone,10,8,6
3,61,3,disputes,disputes,10,8,6
3,61,4,with,with,10,8,6
3,61,5,you,you,10,8,6
3,61,6,about,about,10,8,6
3,61,7,"him,",him,10,8,6
3,61,8,after,after,10,8,6
3,61,9,the,the,10,8,6
3,61,10,knowledge,knowledge,10,8,6
3,61,11,that,that,10,8,6
3,61,12,has,has,10,8,6
3,61,13,come,come,10,8,6
3,61,14,to,to,10,8,6
3,61,15,"you,",you,10,8,6
3,61,16,"say,",say,10,8,6
3,61,17,"“Come,",come,10,8,6
3,61,18,let,let,10,8,6
3,61,19,us,us,10,8,6
3,61,20,call,call,10,8,6
3,61,21,our,our,10,8,6
3,61,22,children,children,10,8,6
3,61,23,and,and,10,8,6
3,61,24,your,your,10,8,6
3,61,25,"children,",children,10,8,6
3,61,26,and,and,10,8,6
3,61,27,our,our,10,8,6
3,61,28,women,women,10,8,6
3,61,29,and,and,10,8,6
3,61,30,your,your,10,8,6
3,61,31,"women,",women,10,8,6
3,61,32,and,and,10,8,6
3,61,33,ourselves,ourselves,10,8,6
3,61,34,and,and,10,8,6
3,61,35,"yourselves,",yourselves,10,8,6
3,61,36,and,and,10,8,6
3,61,37,let,let,10,8,6
3,61,38,us,us,10,8,6
3,61,39,invoke,invoke,10,8,6
3,61,40,God’s,gods,10,8,6
3,61,41,curse,curse,10,8,6
3,61,42,on,on,10,8,6
3,61,43,the,the,10,8,6
3,61,44,liars.”,liars,10,8,6
3,62,0,This,this,10,8,6
3,62,1,is,is,10,8,6
3,62,2,the,the,10,8,6
3,62,3,narrative,narrative,10,8,6
3,62,4,of,of,10,8,6
3,62,5,truth:,truth,10,8,6
3,62,6,there,there,10,8,6
3,62,7,is,is,10,8,6
3,62,8,no,no,10,8,6
3,62,9,god,god,10,8,6
3,62,10,but,but,10,8,6
3,62,11,God.,god,10,8,6
3,62,12,God,god,10,8,6
3,62,13,is,is,10,8,6
3,62,14,the,the,10,8,6
3,62,15,"Mighty,",mighty,10,8,6
3,62,16,the,the,10,8,6
3,62,17,Wise.,wise,10,8,6
3,63,0,But,but,10,8,6
3,63,1,if,if,10,8,6
3,63,2,they,they,10,8,6
3,63,3,turn,turn,10,8,6
3,63,4,away—God,awaygod,10,8,6
3,63,5,knows,knows,10,8,6
3,63,6,the,the,10,8,6
3,63,7,corrupt.,corrupt,10,8,6
3,64,0,"Say,",say,10,8,6
3,64,1,“O,o,10,8,6
3,64,2,People,people,10,8,6
3,64,3,of,of,10,8,6
3,64,4,the,the,10,8,6
3,64,5,"Book,",book,10,8,6
3,64,6,come,come,10,8,6
3,64,7,to,to,10,8,6
3,64,8,terms,terms,10,8,6
3,64,9,common,common,10,8,6
3,64,10,between,between,10,8,6
3,64,11,us,us,10,8,6
3,64,12,and,and,10,8,6
3,64,13,you:,you,10,8,6
3,64,14,that,that,10,8,6
3,64,15,we,we,10,8,6
3,64,16,worship,worship,10,8,6
3,64,17,none,none,10,8,6
3,64,18,but,but,10,8,6
3,64,19,"God,",god,10,8,6
3,64,20,and,and,10,8,6
3,64,21,that,that,10,8,6
3,64,22,we,we,10,8,6
3,64,23,associate,associate,10,8,6
3,64,24,nothing,nothing,10,8,6
3,64,25,with,with,10,8,6
3,64,26,"Him,",him,10,8,6
3,64,27,and,and,10,8,6
3,64,28,that,that,10,8,6
