chap_num,verse_num,token_num,token_str,term_str
9,86,15,prominent,prominent
9,86,16,among,among
9,86,17,them,them
9,86,18,ask,ask
9,86,19,you,you
9,86,20,for,for
9,86,21,exemption.,exemption
9,86,22,They,they
9,86,23,"say,",say
9,86,24,“Allow,allow
9,86,25,us,us
9,86,26,to,to
9,86,27,stay,stay
9,86,28,with,with
9,86,29,those,those
9,86,30,who,who
9,86,31,stay,stay
9,86,32,behind.”,behind
9,87,0,They,they
9,87,1,prefer,prefer
9,87,2,to,to
9,87,3,be,be
9,87,4,with,with
9,87,5,those,those
9,87,6,who,who
9,87,7,stay,stay
9,87,8,behind.,behind
9,87,9,Their,their
9,87,10,hearts,hearts
9,87,11,were,were
9,87,12,"sealed,",sealed
9,87,13,so,so
9,87,14,they,they
9,87,15,do,do
9,87,16,not,not
9,87,17,understand.,understand
9,88,0,But,but
9,88,1,the,the
9,88,2,Messenger,messenger
9,88,3,and,and
9,88,4,those,those
9,88,5,who,who
9,88,6,believe,believe
9,88,7,with,with
9,88,8,him,him
9,88,9,struggle,struggle
9,88,10,with,with
9,88,11,their,their
9,88,12,possessions,possessions
9,88,13,and,and
9,88,14,their,their
9,88,15,lives.,lives
9,88,16,These,these
9,88,17,have,have
9,88,18,deserved,deserved
9,88,19,the,the
9,88,20,good,good
9,88,21,things.,things
9,88,22,These,these
9,88,23,are,are
9,88,24,the,the
9,88,25,successful.,successful
9,89,0,God,god
9,89,1,has,has
9,89,2,prepared,prepared
9,89,3,for,for
9,89,4,them,them
9,89,5,gardens,gardens
9,89,6,beneath,beneath
9,89,7,which,which
9,89,8,rivers,rivers
9,89,9,"flow,",flow
9,89,10,wherein,wherein
9,89,11,they,they
9,89,12,will,will
9,89,13,abide,abide
9,89,14,forever.,forever
9,89,15,That,that
9,89,16,is,is
9,89,17,the,the
9,89,18,great,great
9,89,19,victory.,victory
9,90,0,Some,some
9,90,1,of,of
9,90,2,the,the
9,90,3,Desert-Arabs,desertarabs
9,90,4,came,came
9,90,5,to,to
9,90,6,make,make
9,90,7,"excuses,",excuses
9,90,8,asking,asking
9,90,9,to,to
9,90,10,be,be
9,90,11,granted,granted
9,90,12,"exemption,",exemption
9,90,13,while,while
9,90,14,those,those
9,90,15,who,who
9,90,16,were,were
9,90,17,untrue,untrue
9,90,18,to,to
9,90,19,God,god
9,90,20,and,and
9,90,21,His,his
9,90,22,Messenger,messenger
9,90,23,stayed,stayed
9,90,24,behind.,behind
9,90,25,A,a
9,90,26,painful,painful
9,90,27,punishment,punishment
9,90,28,will,will
9,90,29,afflict,afflict
9,90,30,those,those
9,90,31,among,among
9,90,32,them,them
9,90,33,who,who
9,90,34,disbelieved.,disbelieved
9,91,0,There,there
9,91,1,is,is
9,91,2,no,no
9,91,3,blame,blame
9,91,4,on,on
9,91,5,the,the
9,91,6,"weak,",weak
9,91,7,nor,nor
9,91,8,on,on
9,91,9,the,the
9,91,10,"sick,",sick
9,91,11,nor,nor
9,91,12,on,on
9,91,13,those,those
9,91,14,who,who
9,91,15,have,have
9,91,16,nothing,nothing
9,91,17,to,to
9,91,18,"give,",give
9,91,19,provided,provided
9,91,20,they,they
9,91,21,are,are
9,91,22,true,true
9,91,23,to,to
9,91,24,God,god
9,91,25,and,and
9,91,26,His,his
9,91,27,Messenger.,messenger
9,91,28,In,in
9,91,29,no,no
9,91,30,way,way
9,91,31,can,can
9,91,32,the,the
9,91,33,righteous,righteous
9,91,34,be,be
9,91,35,blamed.,blamed
9,91,36,God,god
9,91,37,is,is
9,91,38,Forgiving,forgiving
9,91,39,and,and
9,91,40,Merciful.,merciful
9,92,0,Nor,nor
9,92,1,on,on
9,92,2,those,those
9,92,3,who,who
9,92,4,approach,approach
9,92,5,"you,",you
9,92,6,wishing,wishing
9,92,7,to,to
9,92,8,ride,ride
9,92,9,with,with
9,92,10,"you,",you
9,92,11,and,and
9,92,12,you,you
9,92,13,"said,",said
9,92,14,“I,i
9,92,15,have,have
9,92,16,nothing,nothing
9,92,17,to,to
9,92,18,carry,carry
9,92,19,you,you
9,92,20,on.”,on
9,92,21,So,so
9,92,22,they,they
9,92,23,went,went
9,92,24,"away,",away
9,92,25,with,with
9,92,26,their,their
9,92,27,eyes,eyes
9,92,28,overflowing,overflowing
9,92,29,with,with
9,92,30,"tears,",tears
9,92,31,sorrowing,sorrowing
9,92,32,for,for
9,92,33,not,not
9,92,34,finding,finding
9,92,35,the,the
9,92,36,means,means
9,92,37,to,to
9,92,38,spend.,spend
9,93,0,But,but
9,93,1,blame,blame
9,93,2,is,is
9,93,3,on,on
9,93,4,those,those
9,93,5,who,who
9,93,6,ask,ask
9,93,7,you,you
9,93,8,for,for
9,93,9,"exemption,",exemption
9,93,10,although,although
9,93,11,they,they
9,93,12,are,are
9,93,13,rich.,rich
9,93,14,They,they
9,93,15,are,are
9,93,16,content,content
9,93,17,to,to
9,93,18,be,be
9,93,19,with,with
9,93,20,those,those
9,93,21,who,who
9,93,22,stay,stay
9,93,23,behind.,behind
9,93,24,God,god
9,93,25,has,has
9,93,26,sealed,sealed
9,93,27,their,their
9,93,28,"hearts,",hearts
9,93,29,so,so
9,93,30,they,they
9,93,31,do,do
9,93,32,not,not
9,93,33,know.,know
9,94,0,They,they
9,94,1,present,present
9,94,2,excuses,excuses
9,94,3,to,to
9,94,4,you,you
9,94,5,when,when
9,94,6,you,you
9,94,7,return,return
9,94,8,to,to
9,94,9,them.,them
9,94,10,"Say,",say
9,94,11,“Do,do
9,94,12,not,not
9,94,13,offer,offer
9,94,14,excuses;,excuses
9,94,15,we,we
9,94,16,do,do
9,94,17,not,not
9,94,18,trust,trust
9,94,19,you;,you
9,94,20,God,god
9,94,21,has,has
9,94,22,informed,informed
9,94,23,us,us
9,94,24,of,of
9,94,25,you.,you
9,94,26,And,and
9,94,27,God,god
9,94,28,will,will
9,94,29,watch,watch
9,94,30,your,your
9,94,31,"actions,",actions
9,94,32,and,and
9,94,33,so,so
9,94,34,will,will
9,94,35,the,the
9,94,36,Messenger;,messenger
9,94,37,then,then
9,94,38,you,you
9,94,39,will,will
9,94,40,be,be
9,94,41,returned,returned
9,94,42,to,to
9,94,43,the,the
9,94,44,Knower,knower
9,94,45,of,of
9,94,46,the,the
9,94,47,Invisible,invisible
9,94,48,and,and
9,94,49,the,the
9,94,50,"Visible,",visible
9,94,51,and,and
9,94,52,He,he
9,94,53,will,will
9,94,54,inform,inform
9,94,55,you,you
9,94,56,of,of
9,94,57,what,what
9,94,58,you,you
9,94,59,used,used
9,94,60,to,to
9,94,61,do.”,do
9,95,0,They,they
9,95,1,will,will
9,95,2,swear,swear
9,95,3,to,to
9,95,4,you,you
9,95,5,by,by
9,95,6,"God,",god
9,95,7,when,when
9,95,8,you,you
9,95,9,return,return
9,95,10,to,to
9,95,11,"them,",them
9,95,12,that,that
9,95,13,you,you
9,95,14,may,may
9,95,15,leave,leave
9,95,16,them,them
9,95,17,alone.,alone
9,95,18,So,so
9,95,19,leave,leave
9,95,20,them,them
9,95,21,alone.,alone
9,95,22,They,they
9,95,23,are,are
9,95,24,a,a
9,95,25,"disgrace,",disgrace
9,95,26,and,and
9,95,27,their,their
9,95,28,destiny,destiny
9,95,29,is,is
9,95,30,Hell;,hell
9,95,31,a,a
9,95,32,reward,reward
9,95,33,for,for
9,95,34,what,what
9,95,35,they,they
9,95,36,used,used
9,95,37,to,to
9,95,38,earn.,earn
9,96,0,They,they
9,96,1,will,will
9,96,2,swear,swear
9,96,3,to,to
9,96,4,you,you
9,96,5,that,that
9,96,6,you,you
9,96,7,may,may
9,96,8,accept,accept
9,96,9,them.,them
9,96,10,But,but
9,96,11,even,even
9,96,12,if,if
9,96,13,you,you
9,96,14,accept,accept
9,96,15,"them,",them
9,96,16,God,god
9,96,17,does,does
9,96,18,not,not
9,96,19,accept,accept
9,96,20,the,the
9,96,21,wicked,wicked
9,96,22,people.,people
9,97,0,The,the
9,97,1,Desert-Arabs,desertarabs
9,97,2,are,are
9,97,3,the,the
9,97,4,most,most
9,97,5,steeped,steeped
9,97,6,in,in
9,97,7,disbelief,disbelief
9,97,8,and,and
9,97,9,"hypocrisy,",hypocrisy
9,97,10,and,and
9,97,11,the,the
9,97,12,most,most
9,97,13,likely,likely
9,97,14,to,to
9,97,15,ignore,ignore
9,97,16,the,the
9,97,17,limits,limits
9,97,18,that,that
9,97,19,God,god
9,97,20,revealed,revealed
9,97,21,to,to
9,97,22,His,his
9,97,23,Messenger.,messenger
9,97,24,God,god
9,97,25,is,is
9,97,26,Knowing,knowing
9,97,27,and,and
9,97,28,Wise.,wise
9,98,0,And,and
9,98,1,among,among
9,98,2,the,the
9,98,3,Desert-Arabs,desertarabs
9,98,4,are,are
9,98,5,those,those
9,98,6,who,who
9,98,7,consider,consider
9,98,8,their,their
9,98,9,contribution,contribution
9,98,10,to,to
9,98,11,be,be
9,98,12,a,a
9,98,13,fine.,fine
9,98,14,And,and
9,98,15,they,they
9,98,16,wait,wait
9,98,17,for,for
9,98,18,a,a
9,98,19,reversal,reversal
9,98,20,of,of
9,98,21,your,your
9,98,22,fortunes.,fortunes
9,98,23,Upon,upon
9,98,24,them,them
9,98,25,will,will
9,98,26,fall,fall
9,98,27,the,the
9,98,28,cycle,cycle
9,98,29,of,of
9,98,30,misfortune.,misfortune
9,98,31,God,god
9,98,32,is,is
9,98,33,Hearing,hearing
9,98,34,and,and
9,98,35,Knowing.,knowing
9,99,0,Yet,yet
9,99,1,among,among
9,99,2,the,the
9,99,3,Desert-Arabs,desertarabs
9,99,4,are,are
9,99,5,those,those
9,99,6,who,who
9,99,7,believe,believe
9,99,8,in,in
9,99,9,God,god
9,99,10,and,and
9,99,11,the,the
9,99,12,Last,last
9,99,13,"Day,",day
9,99,14,and,and
9,99,15,consider,consider
9,99,16,their,their
9,99,17,contribution,contribution
9,99,18,to,to
9,99,19,be,be
9,99,20,a,a
9,99,21,means,means
9,99,22,towards,towards
9,99,23,"God,",god
9,99,24,and,and
9,99,25,the,the
9,99,26,prayers,prayers
9,99,27,of,of
9,99,28,the,the
9,99,29,Messenger.,messenger
9,99,30,Surely,surely
9,99,31,it,it
9,99,32,will,will
9,99,33,draw,draw
9,99,34,them,them
9,99,35,"closer,",closer
9,99,36,and,and
9,99,37,God,god
9,99,38,will,will
9,99,39,admit,admit
9,99,40,them,them
9,99,41,into,into
9,99,42,His,his
9,99,43,mercy.,mercy
9,99,44,God,god
9,99,45,is,is
9,99,46,Forgiving,forgiving
9,99,47,and,and
9,99,48,Compassionate.,compassionate
9,100,0,The,the
9,100,1,Pioneers—The,pioneersthe
9,100,2,first,first
9,100,3,of,of
9,100,4,the,the
9,100,5,Migrants,migrants
9,100,6,and,and
9,100,7,the,the
9,100,8,"Supporters,",supporters
9,100,9,and,and
9,100,10,those,those
9,100,11,who,who
9,100,12,followed,followed
9,100,13,them,them
9,100,14,in,in
9,100,15,righteousness.,righteousness
9,100,16,God,god
9,100,17,is,is
9,100,18,pleased,pleased
9,100,19,with,with
9,100,20,"them,",them
9,100,21,and,and
9,100,22,they,they
9,100,23,are,are
9,100,24,pleased,pleased
9,100,25,with,with
9,100,26,Him.,him
9,100,27,He,he
9,100,28,has,has
9,100,29,prepared,prepared
9,100,30,for,for
9,100,31,them,them
9,100,32,Gardens,gardens
9,100,33,beneath,beneath
9,100,34,which,which
9,100,35,rivers,rivers
9,100,36,"flow,",flow
9,100,37,where,where
9,100,38,they,they
9,100,39,will,will
9,100,40,abide,abide
9,100,41,forever.,forever
9,100,42,That,that
9,100,43,is,is
9,100,44,the,the
9,100,45,sublime,sublime
9,100,46,triumph.,triumph
9,101,0,Among,among
9,101,1,the,the
9,101,2,Desert-Arabs,desertarabs
9,101,3,around,around
9,101,4,you,you
9,101,5,there,there
9,101,6,are,are
9,101,7,some,some
9,101,8,"hypocrites,",hypocrites
9,101,9,and,and
9,101,10,among,among
9,101,11,the,the
9,101,12,inhabitants,inhabitants
9,101,13,of,of
9,101,14,Medina,medina
9,101,15,too.,too
9,101,16,They,they
9,101,17,have,have
9,101,18,become,become
9,101,19,adamant,adamant
9,101,20,in,in
9,101,21,hypocrisy.,hypocrisy
9,101,22,You,you
9,101,23,do,do
9,101,24,not,not
9,101,25,know,know
9,101,26,"them,",them
9,101,27,but,but
9,101,28,We,we
9,101,29,know,know
9,101,30,them.,them
9,101,31,We,we
9,101,32,will,will
9,101,33,punish,punish
9,101,34,them,them
9,101,35,twice;,twice
9,101,36,then,then
9,101,37,they,they
9,101,38,will,will
9,101,39,be,be
9,101,40,returned,returned
9,101,41,to,to
9,101,42,a,a
9,101,43,severe,severe
9,101,44,torment.,torment
9,102,0,Others,others
9,102,1,have,have
9,102,2,confessed,confessed
9,102,3,their,their
9,102,4,"sins,",sins
9,102,5,having,having
9,102,6,mixed,mixed
9,102,7,good,good
9,102,8,deeds,deeds
9,102,9,with,with
9,102,10,bad,bad
9,102,11,deeds.,deeds
9,102,12,Perhaps,perhaps
9,102,13,God,god
9,102,14,will,will
9,102,15,redeem,redeem
9,102,16,them.,them
9,102,17,God,god
9,102,18,is,is
9,102,19,Forgiving,forgiving
9,102,20,and,and
9,102,21,Merciful.,merciful
9,103,0,Receive,receive
9,103,1,contributions,contributions
9,103,2,from,from
9,103,3,their,their
9,103,4,"wealth,",wealth
9,103,5,to,to
9,103,6,purify,purify
9,103,7,them,them
9,103,8,and,and
9,103,9,sanctify,sanctify
9,103,10,them,them
9,103,11,with,with
9,103,12,it;,it
9,103,13,and,and
9,103,14,pray,pray
9,103,15,for,for
9,103,16,them.,them
9,103,17,Your,your
9,103,18,prayer,prayer
9,103,19,is,is
9,103,20,comfort,comfort
9,103,21,for,for
9,103,22,them.,them
9,103,23,God,god
9,103,24,is,is
9,103,25,Hearing,hearing
9,103,26,and,and
9,103,27,Knowing.,knowing
9,104,0,Do,do
9,104,1,they,they
9,104,2,not,not
9,104,3,know,know
9,104,4,that,that
9,104,5,God,god
9,104,6,accepts,accepts
9,104,7,the,the
9,104,8,repentance,repentance
9,104,9,of,of
9,104,10,His,his
9,104,11,"servants,",servants
9,104,12,and,and
9,104,13,that,that
9,104,14,He,he
9,104,15,receives,receives
9,104,16,the,the
9,104,17,"contributions,",contributions
9,104,18,and,and
9,104,19,that,that
9,104,20,God,god
9,104,21,is,is
9,104,22,the,the
9,104,23,Acceptor,acceptor
9,104,24,of,of
9,104,25,"Repentance,",repentance
9,104,26,the,the
9,104,27,Merciful?,merciful
9,105,0,"Say,",say
9,105,1,“Work.,work
9,105,2,God,god
9,105,3,will,will
9,105,4,see,see
9,105,5,your,your
9,105,6,"work,",work
9,105,7,and,and
9,105,8,so,so
9,105,9,will,will
9,105,10,His,his
9,105,11,"Messenger,",messenger
9,105,12,and,and
9,105,13,the,the
9,105,14,believers.,believers
9,105,15,Then,then
9,105,16,you,you
9,105,17,will,will
9,105,18,be,be
9,105,19,returned,returned
9,105,20,to,to
9,105,21,the,the
9,105,22,Knower,knower
9,105,23,of,of
9,105,24,secrets,secrets
9,105,25,and,and
9,105,26,"declarations,",declarations
9,105,27,and,and
9,105,28,He,he
9,105,29,will,will
9,105,30,inform,inform
9,105,31,you,you
9,105,32,of,of
9,105,33,what,what
9,105,34,you,you
9,105,35,used,used
9,105,36,to,to
9,105,37,do.”,do
9,106,0,Others,others
9,106,1,are,are
9,106,2,held,held
9,106,3,in,in
9,106,4,"suspense,",suspense
9,106,5,awaiting,awaiting
9,106,6,God’s,gods
9,106,7,"decree,",decree
9,106,8,as,as
9,106,9,to,to
9,106,10,whether,whether
9,106,11,He,he
9,106,12,will,will
9,106,13,punish,punish
9,106,14,"them,",them
9,106,15,or,or
9,106,16,accept,accept
9,106,17,their,their
9,106,18,repentance.,repentance
9,106,19,God,god
9,106,20,is,is
9,106,21,Aware,aware
9,106,22,and,and
9,106,23,Wise.,wise
9,107,0,Then,then
9,107,1,there,there
9,107,2,are,are
9,107,3,those,those
9,107,4,who,who
9,107,5,establish,establish
9,107,6,a,a
9,107,7,mosque,mosque
9,107,8,to,to
9,107,9,cause,cause
9,107,10,"harm,",harm
9,107,11,and,and
9,107,12,"disbelief,",disbelief
9,107,13,and,and
9,107,14,disunity,disunity
9,107,15,among,among
9,107,16,the,the
9,107,17,"believers,",believers
9,107,18,and,and
9,107,19,as,as
9,107,20,an,an
9,107,21,outpost,outpost
9,107,22,for,for
9,107,23,those,those
9,107,24,who,who
9,107,25,fight,fight
9,107,26,God,god
9,107,27,and,and
9,107,28,His,his
9,107,29,Messenger.,messenger
9,107,30,They,they
9,107,31,will,will
9,107,32,swear:,swear
9,107,33,“Our,our
9,107,34,intentions,intentions
9,107,35,are,are
9,107,36,nothing,nothing
9,107,37,but,but
9,107,38,good.”,good
9,107,39,But,but
9,107,40,God,god
9,107,41,bears,bears
9,107,42,witness,witness
9,107,43,that,that
9,107,44,they,they
9,107,45,are,are
9,107,46,liars.,liars
9,108,0,Do,do
9,108,1,not,not
9,108,2,stand,stand
9,108,3,in,in
9,108,4,"it,",it
9,108,5,ever.,ever
9,108,6,A,a
9,108,7,mosque,mosque
9,108,8,founded,founded
9,108,9,upon,upon
9,108,10,piety,piety
9,108,11,from,from
9,108,12,the,the
9,108,13,first,first
9,108,14,day,day
9,108,15,is,is
9,108,16,worthier,worthier
9,108,17,of,of
9,108,18,your,your
9,108,19,standing,standing
9,108,20,in,in
9,108,21,it.,it
9,108,22,In,in
9,108,23,it,it
9,108,24,are,are
9,108,25,men,men
9,108,26,who,who
9,108,27,love,love
9,108,28,to,to
9,108,29,be,be
9,108,30,purified.,purified
9,108,31,God,god
9,108,32,loves,loves
9,108,33,those,those
9,108,34,who,who
9,108,35,purify,purify
9,108,36,themselves.,themselves
9,109,0,Is,is
9,109,1,he,he
9,109,2,who,who
9,109,3,founds,founds
9,109,4,his,his
9,109,5,structure,structure
9,109,6,upon,upon
9,109,7,piety,piety
9,109,8,and,and
9,109,9,acceptance,acceptance
9,109,10,from,from
9,109,11,God,god
9,109,12,"better,",better
9,109,13,or,or
9,109,14,he,he
9,109,15,who,who
9,109,16,founds,founds
9,109,17,his,his
9,109,18,structure,structure
9,109,19,on,on
9,109,20,the,the
9,109,21,brink,brink
9,109,22,of,of
9,109,23,a,a
9,109,24,cliff,cliff
9,109,25,that,that
9,109,26,is,is
9,109,27,about,about
9,109,28,to,to
9,109,29,"tumble,",tumble
9,109,30,so,so
9,109,31,it,it
9,109,32,tumbles,tumbles
9,109,33,with,with
9,109,34,him,him
9,109,35,into,into
9,109,36,the,the
9,109,37,Fire,fire
9,109,38,of,of
9,109,39,Hell?,hell
9,109,40,God,god
9,109,41,does,does
9,109,42,not,not
9,109,43,guide,guide
9,109,44,the,the
9,109,45,unjust,unjust
9,109,46,people.,people
9,110,0,The,the
9,110,1,structure,structure
9,110,2,which,which
9,110,3,they,they
9,110,4,built,built
9,110,5,will,will
9,110,6,remain,remain
9,110,7,questionable,questionable
9,110,8,in,in
9,110,9,their,their
9,110,10,"hearts,",hearts
9,110,11,until,until
9,110,12,their,their
9,110,13,hearts,hearts
9,110,14,are,are
9,110,15,stopped.,stopped
9,110,16,God,god
9,110,17,is,is
9,110,18,Knowing,knowing
9,110,19,and,and
9,110,20,Wise.,wise
9,111,0,God,god
9,111,1,has,has
9,111,2,purchased,purchased
9,111,3,from,from
9,111,4,the,the
9,111,5,believers,believers
9,111,6,their,their
9,111,7,lives,lives
9,111,8,and,and
9,111,9,their,their
9,111,10,properties,properties
9,111,11,in,in
9,111,12,exchange,exchange
9,111,13,for,for
9,111,14,Paradise.,paradise
9,111,15,They,they
9,111,16,fight,fight
9,111,17,in,in
9,111,18,God’s,gods
9,111,19,"way,",way
9,111,20,and,and
9,111,21,they,they
9,111,22,kill,kill
9,111,23,and,and
9,111,24,get,get
9,111,25,killed.,killed
9,111,26,It,it
9,111,27,is,is
9,111,28,a,a
9,111,29,promise,promise
9,111,30,binding,binding
9,111,31,on,on
9,111,32,Him,him
9,111,33,in,in
9,111,34,the,the
9,111,35,"Torah,",torah
9,111,36,and,and
9,111,37,the,the
9,111,38,"Gospel,",gospel
9,111,39,and,and
9,111,40,the,the
9,111,41,Quran.,quran
9,111,42,And,and
9,111,43,who,who
9,111,44,is,is
9,111,45,more,more
9,111,46,true,true
9,111,47,to,to
9,111,48,his,his
9,111,49,promise,promise
9,111,50,than,than
9,111,51,God?,god
9,111,52,So,so
9,111,53,rejoice,rejoice
9,111,54,in,in
9,111,55,making,making
9,111,56,such,such
9,111,57,an,an
9,111,58,exchange—that,exchangethat
9,111,59,is,is
9,111,60,the,the
9,111,61,supreme,supreme
9,111,62,triumph.,triumph
9,112,0,Those,those
9,112,1,who,who
9,112,2,"repent,",repent
9,112,3,those,those
9,112,4,who,who
9,112,5,"worship,",worship
9,112,6,those,those
9,112,7,who,who
9,112,8,"praise,",praise
9,112,9,those,those
9,112,10,who,who
9,112,11,"journey,",journey
9,112,12,those,those
9,112,13,who,who
9,112,14,"kneel,",kneel
9,112,15,those,those
9,112,16,who,who
9,112,17,bow,bow
9,112,18,"down,",down
9,112,19,those,those
9,112,20,who,who
9,112,21,advocate,advocate
9,112,22,righteousness,righteousness
9,112,23,and,and
9,112,24,forbid,forbid
9,112,25,"evil,",evil
9,112,26,and,and
9,112,27,those,those
9,112,28,who,who
9,112,29,keep,keep
9,112,30,God’s,gods
9,112,31,limits—give,limitsgive
9,112,32,good,good
9,112,33,news,news
9,112,34,to,to
9,112,35,the,the
9,112,36,believers.,believers
9,113,0,It,it
9,113,1,is,is
9,113,2,not,not
9,113,3,for,for
9,113,4,the,the
9,113,5,Prophet,prophet
9,113,6,and,and
9,113,7,those,those
9,113,8,who,who
9,113,9,believe,believe
9,113,10,to,to
9,113,11,ask,ask
9,113,12,forgiveness,forgiveness
9,113,13,for,for
9,113,14,the,the
9,113,15,"polytheists,",polytheists
9,113,16,even,even
9,113,17,if,if
9,113,18,they,they
9,113,19,are,are
9,113,20,near,near
9,113,21,"relatives,",relatives
9,113,22,after,after
9,113,23,it,it
9,113,24,has,has
9,113,25,become,become
9,113,26,clear,clear
9,113,27,to,to
9,113,28,them,them
9,113,29,that,that
9,113,30,they,they
9,113,31,are,are
9,113,32,people,people
9,113,33,of,of
9,113,34,Hellfire.,hellfire
9,114,0,Abraham,abraham
9,114,1,asked,asked
9,114,2,forgiveness,forgiveness
9,114,3,for,for
9,114,4,his,his
9,114,5,father,father
9,114,6,only,only
9,114,7,because,because
9,114,8,of,of
9,114,9,a,a
9,114,10,promise,promise
9,114,11,he,he
9,114,12,had,had
9,114,13,made,made
9,114,14,to,to
9,114,15,him.,him
9,114,16,But,but
9,114,17,when,when
9,114,18,it,it
9,114,19,became,became
9,114,20,clear,clear
9,114,21,to,to
9,114,22,him,him
9,114,23,that,that
9,114,24,he,he
9,114,25,was,was
9,114,26,an,an
9,114,27,enemy,enemy
9,114,28,of,of
9,114,29,"God,",god
9,114,30,he,he
9,114,31,disowned,disowned
9,114,32,him.,him
9,114,33,Abraham,abraham
9,114,34,was,was
9,114,35,kind,kind
9,114,36,and,and
9,114,37,clement.,clement
9,115,0,God,god
9,115,1,would,would
9,115,2,never,never
9,115,3,lead,lead
9,115,4,a,a
9,115,5,people,people
9,115,6,"astray,",astray
9,115,7,after,after
9,115,8,He,he
9,115,9,had,had
9,115,10,guided,guided
9,115,11,"them,",them
9,115,12,until,until
9,115,13,He,he
9,115,14,makes,makes
9,115,15,clear,clear
9,115,16,to,to
9,115,17,them,them
9,115,18,what,what
9,115,19,they,they
9,115,20,should,should
9,115,21,guard,guard
9,115,22,against.,against
9,115,23,God,god
9,115,24,has,has
9,115,25,knowledge,knowledge
9,115,26,of,of
9,115,27,all,all
9,115,28,things.,things
9,116,0,To,to
9,116,1,God,god
9,116,2,belongs,belongs
9,116,3,the,the
9,116,4,dominion,dominion
9,116,5,of,of
9,116,6,the,the
9,116,7,heavens,heavens
9,116,8,and,and
9,116,9,the,the
9,116,10,earth.,earth
9,116,11,He,he
9,116,12,gives,gives
9,116,13,"life,",life
9,116,14,and,and
9,116,15,He,he
9,116,16,causes,causes
9,116,17,death.,death
9,116,18,And,and
9,116,19,besides,besides
9,116,20,"God,",god
9,116,21,you,you
9,116,22,have,have
9,116,23,neither,neither
9,116,24,"protector,",protector
9,116,25,nor,nor
9,116,26,supporter.,supporter
9,117,0,God,god
9,117,1,has,has
9,117,2,redeemed,redeemed
9,117,3,the,the
9,117,4,"Prophet,",prophet
9,117,5,and,and
9,117,6,the,the
9,117,7,"Emigrants,",emigrants
9,117,8,and,and
9,117,9,the,the
9,117,10,Supporters—those,supportersthose
9,117,11,who,who
9,117,12,followed,followed
9,117,13,him,him
9,117,14,in,in
9,117,15,the,the
9,117,16,hour,hour
9,117,17,of,of
9,117,18,difficulty—after,difficultyafter
9,117,19,the,the
9,117,20,hearts,hearts
9,117,21,of,of
9,117,22,some,some
9,117,23,of,of
9,117,24,them,them
9,117,25,almost,almost
9,117,26,swerved.,swerved
9,117,27,Then,then
9,117,28,He,he
9,117,29,pardoned,pardoned
9,117,30,them.,them
9,117,31,He,he
9,117,32,is,is
9,117,33,Kind,kind
9,117,34,towards,towards
9,117,35,"them,",them
9,117,36,Compassionate.,compassionate
9,118,0,Also,also
9,118,1,towards,towards
